Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Xe quá tải trọng là gì?,Khi nào xe bị xem là quá tải trọng?,Xe quá tải trọng được hiểu như thế nào?,Xe như thế nào bị coi là vượt quá tải trọng cho phép?,52,3,Xe quá tải trọng là xe có khối lượng toàn bộ vượt quá tải trọng cho phép của xe hoặc vượt quá tải trọng cho phép của đường bộ.
"Khi nào xe quá khổ giới hạn, xe quá tải trọng được phép lưu hành?","Xe quá khổ, quá tải muốn lưu hành phải đáp ứng điều kiện gì?",Trong trường hợp nào xe quá tải trọng được cấp phép lưu hành?,Xe vượt khổ giới hạn khi nào được phép đi trên đường?,52,3,"Xe quá khổ giới hạn, xe quá tải trọng được phép lưu hành khi có giấy phép do cơ quan có thẩm quyền cấp, thực hiện các biện pháp bảo vệ công trình đường bộ và tuân thủ các quy định an toàn giao thông."
"Ai có trách nhiệm cấp giấy phép lưu hành cho xe quá khổ, quá tải?",Cơ quan nào được quyền cấp giấy phép cho xe quá tải trọng lưu hành?,Ai có thẩm quyền cấp phép cho xe quá khổ giới hạn lưu thông?,Đơn vị nào chịu trách nhiệm cấp giấy phép lưu hành cho xe quá tải?,52,3,"Cơ quan quản lý đường bộ có thẩm quyền cấp giấy phép lưu hành cho xe quá khổ giới hạn, xe quá tải trọng và xe bánh xích."
"Tại sao cần khảo sát, gia cường công trình đường bộ khi cho phép xe quá tải lưu hành?",Vì sao phải gia cố công trình đường khi xe quá khổ lưu thông?,Lý do gì yêu cầu khảo sát đường bộ trước khi cho phép xe quá tải chạy qua?,Khảo sát và gia cường công trình có ý nghĩa gì khi xe quá tải lưu hành?,52,3,"Việc khảo sát, gia cường giúp bảo vệ công trình đường bộ, đảm bảo an toàn giao thông, tránh hư hỏng cầu đường khi xe quá khổ, quá tải lưu thông."
"Hàng siêu trường, siêu trọng là gì?","Thế nào được gọi là hàng siêu trường, siêu trọng?","Hàng siêu trường, siêu trọng có đặc điểm gì?","Khi nào một mặt hàng bị coi là siêu trường, siêu trọng?",53,3,"Hàng siêu trường, siêu trọng là hàng không thể chia nhỏ, tháo rời và khi vận chuyển làm phương tiện vượt quá giới hạn cho phép về kích thước, khối lượng theo quy định."
"Xe vận chuyển hàng siêu trường, siêu trọng cần điều kiện gì để được lưu hành?","Xe chở hàng siêu trường, siêu trọng phải đáp ứng điều kiện gì để lưu thông?","Muốn chở hàng siêu trường, siêu trọng, xe cần có giấy tờ gì?","Điều kiện để xe vận chuyển hàng siêu trường, siêu trọng tham gia giao thông là gì?",53,3,"Xe vận chuyển hàng siêu trường, siêu trọng phải phù hợp với hàng hóa và có giấy phép lưu hành xe do cơ quan quản lý đường bộ có thẩm quyền cấp."
"Xe chở hàng siêu trường, siêu trọng có được ghép nối không?",Xe vận chuyển hàng siêu trường có được phép nối thêm xe khác không?,"Hàng siêu trường, siêu trọng có thể được chở bằng tổ hợp nhiều xe không?",Xe vận chuyển hàng siêu trọng có được kết hợp nhiều xe để kéo không?,53,3,"Xe chở hàng siêu trường, siêu trọng được phép ghép nối thành tổ hợp gồm xe đầu kéo, xe rơ moóc, sơ mi rơ moóc để kéo hoặc vừa kéo vừa đẩy hàng."
"Xe vận chuyển hàng siêu trường, siêu trọng phải tuân thủ những quy định gì khi lưu hành?","Xe chở hàng siêu trường, siêu trọng cần tuân thủ quy định nào khi tham gia giao thông?",Những yêu cầu khi xe vận chuyển hàng siêu trọng lưu hành là gì?,Xe chở hàng siêu trường phải đáp ứng điều kiện nào khi di chuyển trên đường?,53,3,"Xe phải chạy đúng tốc độ quy định trong giấy phép, có báo hiệu kích thước hàng và khi cần thiết phải có người, phương tiện hỗ trợ đảm bảo an toàn giao thông."
"Ai cấp giấy phép lưu hành cho xe chở hàng siêu trường, siêu trọng?",Cơ quan nào có thẩm quyền cấp phép cho xe chở hàng siêu trọng?,Ai chịu trách nhiệm cấp giấy phép lưu hành cho xe vận chuyển hàng siêu trường?,"Đơn vị nào được phép cấp giấy phép cho xe chở hàng siêu trường, siêu trọng?",53,3,"Cơ quan quản lý đường bộ có thẩm quyền cấp giấy phép lưu hành cho xe vận chuyển hàng siêu trường, siêu trọng."
"Cảnh sát giao thông có trách nhiệm gì đối với xe vận chuyển hàng siêu trường, siêu trọng?",Vai trò của lực lượng Cảnh sát giao thông khi xe chở hàng siêu trường lưu thông là gì?,"Cảnh sát giao thông làm gì khi xe siêu trường, siêu trọng di chuyển?",Trách nhiệm của lực lượng chức năng khi giám sát xe chở hàng siêu trường là gì?,53,3,"Cảnh sát giao thông chịu trách nhiệm tuần tra, kiểm soát, xử lý vi phạm và bảo đảm an toàn giao thông khi xe chở hàng siêu trường, siêu trọng lưu hành."
"Bộ Giao thông vận tải có trách nhiệm gì trong quản lý xe vận chuyển hàng siêu trường, siêu trọng?",Bộ Giao thông vận tải quy định gì về xe vận chuyển hàng siêu trọng?,"Trách nhiệm của Bộ Giao thông vận tải đối với hàng siêu trường, siêu trọng là gì?","Ai quy định cụ thể về việc vận chuyển hàng siêu trường, siêu trọng?",53,3,"Bộ Giao thông vận tải quy định chi tiết về hàng siêu trường, siêu trọng, việc vận chuyển và cấp giấy phép lưu hành xe vận chuyển loại hàng này."
Xe cứu hộ giao thông đường bộ là gì?,Thế nào là xe cứu hộ giao thông đường bộ?,Xe chuyên dùng để hỗ trợ phương tiện bị sự cố được gọi là gì?,Xe dùng để cứu hộ phương tiện giao thông gặp sự cố là loại xe nào?,54,3,"Xe cứu hộ giao thông đường bộ là xe ô tô chuyên dùng có trang bị thiết bị cứu hộ, hỗ trợ di chuyển hoặc chở phương tiện bị hư hỏng, gặp sự cố."
Xe cứu hộ giao thông đường bộ cần có những yêu cầu gì khi lưu thông?,Xe cứu hộ giao thông phải đáp ứng các điều kiện nào khi tham gia giao thông?,"Khi lưu thông, xe cứu hộ cần tuân thủ các yêu cầu gì?",Điều kiện để xe cứu hộ được phép tham gia giao thông là gì?,54,3,"Xe cứu hộ phải có dấu hiệu nhận diện, niêm yết thông tin trên xe, gắn thiết bị giám sát hành trình và thiết bị ghi hình người lái xe."
Xe cứu hộ phải tuân thủ quy định gì về khối lượng chở và cứu hộ?,Khối lượng hàng hóa và xe cứu hộ chở được quy định ra sao?,Xe cứu hộ phải chú ý điều gì khi chở phương tiện khác?,Có giới hạn khối lượng nào cho xe cứu hộ khi hoạt động không?,54,3,Xe cứu hộ phải tuân thủ quy định về khối lượng chuyên chở của xe cứu hộ và xe được cứu hộ ghi trong Chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường.
Xe ô tô của người nước ngoài có tay lái bên phải muốn lưu thông tại Việt Nam cần điều kiện gì?,Điều kiện để xe có tay lái bên phải của người nước ngoài được phép chạy ở Việt Nam là gì?,Xe nước ngoài tay lái bên phải muốn lưu hành ở Việt Nam phải làm gì?,Người nước ngoài có xe tay lái bên phải cần giấy tờ gì để chạy tại Việt Nam?,55,3,Xe phải được cơ quan có thẩm quyền của Việt Nam cấp phép mới được tham gia giao thông.
Cơ quan cấp phép cho xe nước ngoài vào Việt Nam phải thực hiện trách nhiệm gì sau khi cấp phép?,"Sau khi cấp phép cho xe nước ngoài, cơ quan cấp phép cần làm gì?",Cơ quan có thẩm quyền phải thông báo cho ai khi cấp phép xe nước ngoài?,Trách nhiệm của cơ quan cấp phép sau khi cấp phép xe nước ngoài là gì?,55,3,Cơ quan cấp phép phải thông báo ngay cho cơ quan quản lý xuất nhập cảnh.
Xe du lịch nước ngoài tham gia giao thông ở Việt Nam cần tuân thủ những gì?,Xe nước ngoài chạy ở Việt Nam cần chấp hành quy định nào?,Xe du lịch nước ngoài phải tuân thủ các điều kiện gì khi di chuyển tại Việt Nam?,Xe nước ngoài lưu hành ở Việt Nam cần chú ý những gì?,55,3,"Xe phải tuân thủ luật giao thông Việt Nam (trừ khi điều ước quốc tế quy định khác), di chuyển đúng tuyến, phạm vi, thời gian được cấp phép."
Xe tay lái bên phải từ nước ngoài khi tham gia giao thông ở Việt Nam cần hỗ trợ gì?,Xe tay lái nghịch muốn chạy ở Việt Nam cần có yêu cầu gì thêm?,Người nước ngoài đưa xe tay lái bên phải vào Việt Nam cần tuân thủ điều gì?,Xe nước ngoài tay lái bên phải phải có sự hỗ trợ nào khi chạy tại Việt Nam?,55,3,"Xe tay lái bên phải phải đi theo đoàn, có xe hỗ trợ và người hướng dẫn đảm bảo an toàn."
Ai quy định chi tiết về việc xe nước ngoài tay lái bên phải lưu hành tại Việt Nam?,Cơ quan nào quy định chi tiết cho việc xe nước ngoài tham gia giao thông?,Ai có thẩm quyền ban hành hướng dẫn cho xe tay lái bên phải nước ngoài?,Việc lưu hành xe nước ngoài tay lái nghịch ở Việt Nam do ai quy định?,55,3,Chính phủ quy định chi tiết về việc này.
Người lái xe tham gia giao thông đường bộ phải mang theo những giấy tờ gì?,Những giấy tờ nào người lái xe phải mang theo khi tham gia giao thông?,Người điều khiển phương tiện cần mang giấy tờ gì khi lái xe?,"Khi lái xe, người lái cần có đủ những loại giấy tờ nào?",56,4,"Người lái xe phải mang theo các giấy tờ sau:
- Chứng nhận đăng ký xe (hoặc bản sao kèm giấy tờ xác nhận nếu xe đang thế chấp)
- Giấy phép lái xe phù hợp loại xe đang điều khiển
- Chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường (đối với xe cơ giới)
- Chứng nhận bảo hiểm bắt buộc trách nhiệm dân sự."
Người điều khiển xe máy chuyên dùng cần đáp ứng điều kiện gì khi tham gia giao thông?,Điều kiện tham gia giao thông đối với người lái xe máy chuyên dùng là gì?,Người lái xe máy chuyên dùng phải có giấy tờ gì khi điều khiển phương tiện?,"Khi tham gia giao thông, người điều khiển xe máy chuyên dùng cần đảm bảo những điều kiện nào?",56,4,"Người điều khiển xe máy chuyên dùng phải đủ tuổi, sức khỏe, có bằng hoặc chứng chỉ điều khiển xe phù hợp và mang theo các giấy tờ sau:
- Chứng nhận đăng ký xe (hoặc bản sao hợp lệ)
- Bằng hoặc chứng chỉ điều khiển xe máy chuyên dùng
- Giấy phép lái xe hoặc chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ
- Chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường (đối với xe máy chuyên dùng)
- Chứng nhận bảo hiểm bắt buộc trách nhiệm dân sự."
Người lái xe gắn máy cần đáp ứng điều kiện gì khi tham gia giao thông?,Người lái xe gắn máy phải đáp ứng yêu cầu nào theo quy định?,Điều kiện để điều khiển xe gắn máy tham gia giao thông là gì?,"Khi tham gia giao thông, người lái xe gắn máy cần những điều kiện nào?",56,4,"Người lái xe gắn máy phải đủ tuổi, đủ sức khỏe, hiểu biết quy tắc giao thông và có kỹ năng điều khiển phương tiện."
Người tập lái xe ô tô phải tuân thủ những quy định nào khi thực hành lái xe?,Điều kiện thực hành lái xe ô tô dành cho người học lái là gì?,Người học lái xe ô tô cần tuân thủ những yêu cầu nào?,Quy định khi tập lái xe ô tô trên đường là gì?,56,4,"Người tập lái xe ô tô phải thực hành trên xe tập lái hoặc xe sát hạch, trên tuyến đường quy định, có giáo viên hoặc sát hạch viên bảo trợ tay lái. Giáo viên dạy lái phải mang theo các giấy tờ cần thiết theo quy định."
Trong trường hợp nào người điều khiển phương tiện có thể xuất trình giấy tờ qua tài khoản định danh điện tử?,Khi nào người lái xe có thể dùng tài khoản định danh điện tử để xuất trình giấy tờ?,Trường hợp nào được phép kiểm tra giấy tờ xe qua tài khoản định danh điện tử?,Người lái xe có thể xuất trình giấy tờ qua định danh điện tử khi nào?,56,4,"Khi giấy tờ đã được tích hợp vào tài khoản định danh điện tử, người điều khiển phương tiện có thể xuất trình, kiểm tra qua tài khoản đó."
Giấy phép lái xe hạng B được cấp cho người điều khiển những loại xe nào?,Hạng B trong giấy phép lái xe cho phép điều khiển những phương tiện gì?,Người có giấy phép lái xe hạng B được lái xe gì?,GPLX hạng B được áp dụng cho loại xe nào?,57,4,"Xe ô tô chở người đến 8 chỗ (không kể người lái)
Xe ô tô tải và xe ô tô chuyên dùng có khối lượng toàn bộ đến 3.500 kg
Xe ô tô quy định cho hạng B kéo rơ moóc có khối lượng toàn bộ theo thiết kế đến 750 kg."
Thời hạn sử dụng của các hạng giấy phép lái xe được quy định như thế nào?,GPLX các hạng có thời hạn sử dụng bao lâu?,Thời gian hiệu lực của giấy phép lái xe là bao lâu?,Bao lâu thì giấy phép lái xe hết hạn?,57,4,"Không thời hạn: Hạng A1, A, B1
10 năm kể từ ngày cấp: Hạng B, C1
5 năm kể từ ngày cấp: Hạng C, D1, D2, D, BE, C1E, CE, D1E, D2E, DE."
Người khuyết tật được cấp những loại giấy phép lái xe nào?,Người khuyết tật được phép điều khiển phương tiện với hạng GPLX nào?,GPLX dành cho người khuyết tật gồm những hạng gì?,Người khuyết tật có thể thi và được cấp giấy phép lái xe hạng nào?,57,4,"Hạng A1: Dành cho người điều khiển mô tô ba bánh dùng cho người khuyết tật.
Hạng B: Dành cho người điều khiển xe ô tô số tự động có kết cấu phù hợp với tình trạng khuyết tật."
Giấy phép lái xe quốc tế có hiệu lực tại Việt Nam trong trường hợp nào?,Khi nào giấy phép lái xe quốc tế được sử dụng hợp pháp tại Việt Nam?,GPLX quốc tế có giá trị tại Việt Nam trong những trường hợp nào?,Điều kiện để GPLX quốc tế được chấp nhận khi lái xe ở Việt Nam là gì?,57,4,"Khi do quốc gia là thành viên Công ước Viên cấp và còn hiệu lực.
Người lái xe phải mang theo GPLX quốc tế và GPLX quốc gia phù hợp với hạng xe điều khiển.
Tuân thủ quy định giao thông của Việt Nam khi tham gia giao thông."
