Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Hành vi sao chép tác phẩm mà không được phép có bị coi là xâm phạm quyền tác giả không?,Việc sao chép tác phẩm mà không xin phép có vi phạm quyền tác giả không?,Có được phép sao chép tác phẩm mà không có sự đồng ý của tác giả không?,Việc tự ý sao chép tác phẩm có bị coi là vi phạm quyền tác giả không?,28,2,"Có, hành vi sao chép tác phẩm mà không được phép của tác giả hoặc chủ sở hữu quyền tác giả bị coi là xâm phạm quyền tác giả, trừ các trường hợp được pháp luật cho phép như:

Sao chép một bản để phục vụ mục đích nghiên cứu khoa học, giảng dạy cá nhân (Điểm a Khoản 1 Điều 25).
Sao chép tác phẩm để lưu trữ trong thư viện với mục đích nghiên cứu (Điểm đ Khoản 1 Điều 25).
Ngoài các trường hợp trên, hành vi sao chép trái phép có thể bị xử lý theo quy định pháp luật."
Việc xuất bản tác phẩm mà không được phép của chủ sở hữu quyền tác giả có bị xem là vi phạm không?,Nếu xuất bản tác phẩm mà không có sự cho phép của chủ sở hữu quyền tác giả thì có vi phạm không?,Xuất bản tác phẩm trái phép có bị xem là hành vi xâm phạm quyền tác giả không?,Một cá nhân hay tổ chức tự ý xuất bản tác phẩm mà không có sự đồng ý của chủ sở hữu có hợp pháp không?,28,2,"Có, việc xuất bản tác phẩm mà không được phép của chủ sở hữu quyền tác giả bị coi là hành vi xâm phạm quyền tác giả theo Khoản 11 Điều 28. Nếu vi phạm, cá nhân hoặc tổ chức có thể bị xử lý theo các chế tài của pháp luật về sở hữu trí tuệ."
Người biểu diễn có những quyền nhân thân nào?,Các quyền nhân thân của người biểu diễn bao gồm những gì?,Người biểu diễn được hưởng những quyền nhân thân nào theo pháp luật?,Những quyền nào bảo vệ danh dự và uy tín của người biểu diễn?,29,2,"Người biểu diễn có các quyền nhân thân sau:

Được giới thiệu tên khi biểu diễn, khi phát hành bản ghi âm, ghi hình, phát sóng cuộc biểu diễn.
Được bảo vệ sự toàn vẹn hình tượng biểu diễn, không bị sửa chữa, cắt xén hoặc xuyên tạc dưới bất kỳ hình thức nào gây phương hại đến danh dự và uy tín."
Quyền tài sản của người biểu diễn bao gồm những gì?,Người biểu diễn có những quyền tài sản nào đối với cuộc biểu diễn của mình?,Các quyền tài sản mà người biểu diễn được độc quyền thực hiện là gì?,Những hành vi nào liên quan đến quyền tài sản của người biểu diễn cần được sự cho phép của họ?,29,2,"Quyền tài sản của người biểu diễn bao gồm độc quyền thực hiện hoặc cho phép người khác thực hiện các quyền sau đây:

Định hình cuộc biểu diễn trực tiếp trên bản ghi âm, ghi hình.
Sao chép trực tiếp hoặc gián tiếp cuộc biểu diễn đã được định hình trên bản ghi âm, ghi hình.
Phát sóng hoặc truyền theo cách khác đến công chúng cuộc biểu diễn chưa được định hình mà công chúng có thể tiếp cận được.
Phân phối bản gốc và bản sao cuộc biểu diễn đến công chúng thông qua bán, cho thuê hoặc phương tiện kỹ thuật khác."
"Nhà sản xuất bản ghi âm, ghi hình có những quyền gì?","Nhà sản xuất bản ghi âm, ghi hình được hưởng những quyền nào theo pháp luật?","Những quyền tài sản nào thuộc về nhà sản xuất bản ghi âm, ghi hình?","Nhà sản xuất bản ghi âm, ghi hình có độc quyền thực hiện những hành vi nào?",30,2,"Nhà sản xuất bản ghi âm, ghi hình có độc quyền thực hiện hoặc cho phép người khác thực hiện các quyền sau đây:

Sao chép trực tiếp hoặc gián tiếp bản ghi âm, ghi hình của mình.
Phân phối đến công chúng bản gốc và bản sao bản ghi âm, ghi hình của mình thông qua hình thức bán, cho thuê hoặc bằng bất kỳ phương tiện kỹ thuật nào mà công chúng có thể tiếp cận được."
"Nhà sản xuất bản ghi âm, ghi hình được hưởng quyền lợi gì?","Khi bản ghi âm, ghi hình được phân phối đến công chúng, nhà sản xuất có quyền lợi gì?","Quyền lợi vật chất của nhà sản xuất bản ghi âm, ghi hình được quy định như thế nào?","Nhà sản xuất bản ghi âm, ghi hình có được hưởng lợi ích tài chính không?",30,2,"Nhà sản xuất bản ghi âm, ghi hình được hưởng quyền lợi vật chất khi bản ghi âm, ghi hình của mình được phân phối đến công chúng. Điều này có nghĩa là họ có thể thu tiền từ việc bán, cho thuê hoặc cấp phép sử dụng bản ghi âm, ghi hình."
Tổ chức phát sóng có những quyền gì?,Tổ chức phát sóng có những quyền tài sản nào theo pháp luật?,Những hành vi nào mà tổ chức phát sóng có độc quyền thực hiện?,Các quyền của tổ chức phát sóng được quy định như thế nào?,31,2,"Tổ chức phát sóng có độc quyền thực hiện hoặc cho phép người khác thực hiện các quyền sau đây:

Phát sóng, tái phát sóng chương trình phát sóng của mình.
Phân phối đến công chúng chương trình phát sóng của mình.
Định hình chương trình phát sóng của mình.
Sao chép bản định hình chương trình phát sóng của mình."
Tổ chức phát sóng có được hưởng quyền lợi vật chất không?,"Khi chương trình phát sóng được phân phối đến công chúng, tổ chức phát sóng có quyền lợi gì?",Quyền lợi vật chất của tổ chức phát sóng được quy định như thế nào?,Tổ chức phát sóng có thể thu lợi từ chương trình phát sóng không?,31,2,"Tổ chức phát sóng được hưởng quyền lợi vật chất khi chương trình phát sóng của mình được ghi âm, ghi hình hoặc phân phối đến công chúng. Điều này có nghĩa là họ có thể thu tiền từ việc cấp phép phát sóng, phân phối hoặc khai thác chương trình của mình."
Những trường hợp nào được sử dụng quyền liên quan mà không cần xin phép hoặc trả tiền?,Khi nào có thể sử dụng quyền liên quan mà không cần xin phép hay trả tiền?,Các trường hợp nào được miễn trừ nghĩa vụ xin phép và trả thù lao khi sử dụng quyền liên quan?,"Khi nào có thể sao chép, trích dẫn hoặc phát sóng mà không cần xin phép?",32,2,"Theo Điều 32, các trường hợp sử dụng quyền liên quan mà không cần xin phép, không phải trả tiền nhuận bút, thù lao gồm:

Tự sao chép một bản nhằm mục đích nghiên cứu khoa học cá nhân.
Tự sao chép một bản để giảng dạy (trừ khi cuộc biểu diễn, bản ghi âm, ghi hình, chương trình phát sóng đã công bố dành riêng cho giảng dạy).
Trích dẫn hợp lý nhằm cung cấp thông tin.
Tổ chức phát sóng tự sao chép tạm thời để phát sóng khi có quyền phát sóng."
"Trong những trường hợp nào, tổ chức hoặc cá nhân có thể sử dụng bản ghi âm, ghi hình mà không cần xin phép nhưng vẫn phải trả thù lao?","Khi nào có thể sử dụng bản ghi âm, ghi hình mà không cần sự cho phép nhưng vẫn cần trả phí?","Những tình huống nào cho phép sử dụng bản ghi âm, ghi hình mà không cần sự đồng ý của chủ sở hữu nhưng vẫn có nghĩa vụ trả thù lao?","Có những điều kiện nào để một cá nhân hoặc tổ chức sử dụng bản ghi âm, ghi hình mà không cần xin phép nhưng vẫn phải thanh toán chi phí?",33,2,"Tổ chức hoặc cá nhân có thể sử dụng bản ghi âm, ghi hình mà không cần xin phép nhưng vẫn phải trả thù lao trong hai trường hợp chính:

Khi sử dụng bản ghi âm, ghi hình để thực hiện chương trình phát sóng có quảng cáo, tài trợ hoặc thu phí.
Khi sử dụng bản ghi âm, ghi hình trong hoạt động kinh doanh, thương mại (ví dụ: phát nhạc trong nhà hàng, quán cà phê, trung tâm thương mại…).
Tuy nhiên, việc sử dụng này không được làm ảnh hưởng đến việc khai thác bình thường của chủ sở hữu và không gây phương hại đến quyền lợi của họ."
"Một chương trình truyền hình có quảng cáo muốn sử dụng bản ghi âm, ghi hình đã công bố có cần xin phép không?","Nếu một chương trình phát sóng có tài trợ muốn sử dụng bản ghi âm, ghi hình thì có cần được sự đồng ý từ chủ sở hữu không?","Một đài truyền hình phát sóng nội dung có quảng cáo và muốn sử dụng bản ghi âm, ghi hình thì có cần xin phép chủ sở hữu không?","Khi một chương trình truyền hình có thu phí muốn sử dụng bản ghi âm, ghi hình thì có phải thực hiện thủ tục xin phép không?",33,2,"Chương trình truyền hình có quảng cáo hoặc tài trợ khi sử dụng bản ghi âm, ghi hình không cần xin phép nhưng phải trả thù lao, nhuận bút theo thỏa thuận với chủ sở hữu bản ghi âm, ghi hình, người biểu diễn hoặc tổ chức phát sóng.

Tuy nhiên, việc sử dụng này phải đảm bảo không ảnh hưởng đến quyền khai thác bình thường của chủ sở hữu bản quyền."
Thời hạn bảo hộ quyền của người biểu diễn được tính như thế nào?,Quyền của người biểu diễn được bảo hộ trong bao lâu và cách tính thời gian như thế nào?,Khi nào quyền của người biểu diễn hết hạn bảo hộ?,Một cuộc biểu diễn được bảo hộ quyền liên quan trong bao nhiêu năm?,34,2,"Quyền của người biểu diễn được bảo hộ trong 50 năm, tính từ năm tiếp theo năm cuộc biểu diễn được định hình.

Ví dụ, nếu một cuộc biểu diễn được định hình vào năm 2020, thời hạn bảo hộ sẽ bắt đầu từ năm 2021 và kết thúc vào 31/12/2070."
"Những hành vi nào bị coi là xâm phạm quyền của người biểu diễn, nhà sản xuất bản ghi âm, ghi hình và tổ chức phát sóng?","Những vi phạm nào có thể gây ảnh hưởng đến quyền của người biểu diễn, nhà sản xuất bản ghi âm, ghi hình và tổ chức phát sóng?",Có những hành động nào bị xem là xâm phạm quyền liên quan?,Những hành vi nào không được phép thực hiện đối với quyền liên quan?,35,2,"Các hành vi xâm phạm quyền liên quan bao gồm:

Chiếm đoạt hoặc mạo danh quyền của người biểu diễn, nhà sản xuất bản ghi âm, ghi hình, tổ chức phát sóng.
Công bố, sản xuất, phân phối mà không có sự cho phép.
Sao chép, trích ghép, sửa chữa, xuyên tạc gây ảnh hưởng đến danh dự và quyền lợi của chủ sở hữu.
Dỡ bỏ, thay đổi thông tin quản lý quyền hoặc làm vô hiệu biện pháp bảo vệ kỹ thuật mà không được phép.
Sử dụng trái phép tín hiệu vệ tinh hoặc sản xuất, phân phối thiết bị giải mã trái phép."
