Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Điều gì xảy ra nếu người đứng tên trên giấy chứng nhận tự ý giao dịch tài sản chung mà không tuân thủ quy định đại diện?,Chuyện gì xảy ra khi vợ hoặc chồng tự ý giao dịch tài sản chung trái với quy định?,"Nếu một bên tự thực hiện giao dịch tài sản chung mà không được phép, giao dịch đó có hiệu lực không?",Hậu quả ra sao khi người đứng tên trên giấy chứng nhận tự ý thực hiện giao dịch không đúng quy định?,26,3,"Nếu người đứng tên trên giấy chứng nhận tự ý giao dịch tài sản chung mà không tuân thủ quy định về đại diện, giao dịch đó sẽ bị coi là vô hiệu, trừ khi người thứ ba tham gia giao dịch ngay tình được pháp luật bảo vệ."
"Khi một bên vợ hoặc chồng thực hiện giao dịch, trách nhiệm của người còn lại như thế nào?","Nếu một người vợ hoặc chồng tiến hành giao dịch, người kia có phải chịu trách nhiệm không?","Khi một bên thực hiện giao dịch, người còn lại có liên quan về mặt trách nhiệm không?","Trong trường hợp một người trong hôn nhân thực hiện giao dịch, người kia có nghĩa vụ gì?",27,3,"Khi một bên vợ hoặc chồng thực hiện giao dịch, người còn lại phải chịu trách nhiệm liên đới nếu giao dịch đó thuộc quy định về đại diện hoặc các trường hợp theo quy định của pháp luật."
Vợ chồng phải chịu trách nhiệm ra sao đối với các nghĩa vụ chung?,"Khi có nghĩa vụ chung, vợ chồng phải chịu trách nhiệm như thế nào?","Khi có nghĩa vụ chung, vợ chồng phải chịu trách nhiệm như thế nào?","Trong trường hợp có nghĩa vụ liên quan, cả hai vợ chồng phải gánh vác ra sao?",27,3,Vợ chồng phải chịu trách nhiệm liên đới về các nghĩa vụ chung theo quy định của pháp luật.
Vợ chồng có thể lựa chọn những chế độ tài sản nào trong hôn nhân?,"Trong hôn nhân, vợ chồng có thể áp dụng những loại chế độ tài sản nào?",Vợ chồng được phép chọn lựa ra sao về chế độ tài sản?,Có những lựa chọn nào dành cho vợ chồng khi quyết định chế độ tài sản?,28,3,Vợ chồng có thể lựa chọn áp dụng chế độ tài sản theo luật định hoặc theo thỏa thuận tùy theo sự thống nhất giữa hai bên.
Những quy định nào vẫn được áp dụng cho vợ chồng dù họ chọn bất kỳ chế độ tài sản nào?,"Dù chọn chế độ tài sản nào, vợ chồng vẫn phải tuân theo những quy định nào?",Có những quy định nào áp dụng chung cho vợ chồng bất kể chế độ tài sản ra sao?,"Khi lựa chọn chế độ tài sản, quy định nào vẫn được giữ nguyên cho cả hai bên?",28,3,"Các quy định tại các điều 29, 30, 31 và 32 của Luật Hôn nhân và Gia đình vẫn được áp dụng cho vợ chồng, bất kể họ lựa chọn chế độ tài sản nào."
Vợ chồng có quyền và nghĩa vụ như thế nào đối với tài sản chung?,Quyền và nghĩa vụ của vợ chồng trong việc quản lý tài sản chung được quy định ra sao?,"Trong việc sử dụng và định đoạt tài sản chung, vợ chồng có trách nhiệm gì?",Vợ chồng được đối xử thế nào về quyền sở hữu và sử dụng tài sản chung?,29,3,"Vợ chồng bình đẳng về quyền và nghĩa vụ trong việc tạo lập, chiếm hữu, sử dụng và định đoạt tài sản chung, không phân biệt giữa lao động trong gia đình hay lao động có thu nhập."
Điều gì xảy ra nếu vợ chồng sử dụng tài sản gây ảnh hưởng đến quyền lợi của người khác?,Hậu quả ra sao khi vợ chồng xâm phạm quyền lợi của người khác trong việc sử dụng tài sản?,"Nếu việc sử dụng tài sản của vợ chồng ảnh hưởng đến người khác, họ có trách nhiệm gì?","Khi quyền về tài sản của vợ chồng làm tổn hại đến quyền lợi hợp pháp của người khác, điều gì sẽ xảy ra?",29,3,"Nếu việc thực hiện quyền và nghĩa vụ về tài sản của vợ chồng xâm phạm đến quyền, lợi ích hợp pháp của người khác, họ phải bồi thường thiệt hại."
Vợ chồng có trách nhiệm như thế nào trong việc đáp ứng nhu cầu thiết yếu của gia đình?,"Trong gia đình, vợ chồng cần làm gì để đảm bảo các nhu cầu thiết yếu?",Vợ chồng có quyền và nghĩa vụ ra sao khi đáp ứng nhu cầu cơ bản của gia đình?,Trách nhiệm của vợ chồng đối với các nhu cầu thiết yếu trong gia đình là gì?,30,3,Vợ chồng có quyền và nghĩa vụ thực hiện các giao dịch cần thiết để đáp ứng nhu cầu thiết yếu của gia đình.
"Nếu tài sản chung không đủ đáp ứng nhu cầu thiết yếu, vợ chồng phải làm gì?","Khi tài sản chung không đủ dùng cho nhu cầu cơ bản, vợ chồng cần giải quyết thế nào?","Trong trường hợp không có đủ tài sản chung, vợ chồng có nghĩa vụ gì?","Nếu tài sản chung thiếu hụt cho nhu cầu thiết yếu, trách nhiệm của vợ chồng ra sao",30,3,"Khi tài sản chung không đủ hoặc không có, vợ chồng phải đóng góp tài sản riêng theo khả năng kinh tế của mỗi bên để đáp ứng nhu cầu thiết yếu của gia đình."
"Khi thực hiện giao dịch liên quan đến ngôi nhà là nơi ở duy nhất, vợ chồng cần tuân thủ điều kiện gì?",Việc giao dịch về ngôi nhà duy nhất của vợ chồng cần có sự đồng ý ra sao?,"Khi ngôi nhà là nơi ở duy nhất, vợ chồng phải thỏa thuận thế nào trước khi giao dịch?","Để thực hiện giao dịch liên quan đến nhà ở duy nhất, vợ chồng cần làm gì?",31,3,"Khi giao dịch liên quan đến ngôi nhà là nơi ở duy nhất, vợ chồng phải có sự thỏa thuận đồng ý của cả hai bên."
Chủ sở hữu có quyền gì khi nhà ở là tài sản riêng nhưng là nơi ở duy nhất của vợ chồng?,"Nếu nhà thuộc sở hữu riêng nhưng là nơi ở duy nhất, chủ sở hữu có thể làm gì?","Khi ngôi nhà là tài sản riêng của một bên, người đó có quyền giao dịch ra sao?",Chủ sở hữu nhà ở duy nhất của vợ chồng có quyền quyết định giao dịch như thế nào?,31,3,"Chủ sở hữu có quyền xác lập, thực hiện và chấm dứt giao dịch liên quan đến nhà ở là tài sản riêng, nhưng phải đảm bảo chỗ ở cho cả hai vợ chồng."
Ai có quyền thực hiện giao dịch liên quan đến tài khoản ngân hàng hoặc chứng khoán khi giao dịch với người thứ ba ngay tình?,"Khi giao dịch với người thứ ba ngay tình, ai được quyền sử dụng tài khoản ngân hàng hoặc chứng khoán?","Trong trường hợp giao dịch với người thứ ba ngay tình, ai có thể thực hiện giao dịch liên quan đến tài khoản?",Ai được coi là người có quyền giao dịch với người thứ ba khi sử dụng tài khoản ngân hàng hoặc chứng khoán?,32,3,"Trong giao dịch với người thứ ba ngay tình, vợ hoặc chồng đứng tên tài khoản ngân hàng hoặc tài khoản chứng khoán được coi là người có quyền xác lập và thực hiện giao dịch liên quan đến tài sản đó."
Trong trường hợp nào vợ hoặc chồng đang chiếm hữu động sản được quyền thực hiện giao dịch với người thứ ba ngay tình?,Khi nào vợ hoặc chồng có thể giao dịch với người thứ ba ngay tình về động sản?,"Trong giao dịch với người thứ ba ngay tình, khi nào người chiếm hữu động sản có quyền giao dịch?","Khi vợ hoặc chồng sở hữu động sản không cần đăng ký, họ có thể thực hiện giao dịch ra sao với người thứ ba?",32,3,Vợ hoặc chồng đang chiếm hữu động sản không phải đăng ký quyền sở hữu được quyền thực hiện giao dịch với người thứ ba ngay tình nếu Bộ luật Dân sự có quy định bảo vệ quyền lợi của người thứ ba đó.
Làm thế nào để xác định tài sản thuộc sở hữu chung của vợ chồng khi có tranh chấp?,"Khi vợ chồng tranh chấp tài sản, làm sao biết đó là tài sản chung?","Trong trường hợp xảy ra tranh chấp, làm thế nào để phân biệt tài sản chung và tài sản riêng của vợ chồng?",Có cách nào để xác định tài sản là của chung khi vợ chồng không thống nhất?,33,3,"Nếu không có chứng cứ chứng minh tài sản là của riêng, tài sản đó được xem là tài sản chung của vợ chồng."
Những loại tài sản nào được coi là tài sản chung của vợ chồng?,Vợ chồng có những loại tài sản chung nào?,Những tài sản nào được hình thành trong hôn nhân được xem là tài sản chung?,"Trong hôn nhân, tài sản nào thuộc sở hữu chung của cả hai vợ chồng?",33,3,"Tài sản chung của vợ chồng gồm thu nhập từ lao động, hoạt động kinh doanh, hoa lợi từ tài sản riêng, tài sản thừa kế hoặc được tặng cho chung, và các tài sản khác mà vợ chồng thỏa thuận là tài sản chung."
"Khi tài sản chung của vợ chồng phải đăng ký quyền sở hữu hoặc quyền sử dụng, giấy chứng nhận cần ghi thông tin thế nào?","Giấy chứng nhận quyền sở hữu, quyền sử dụng tài sản chung của vợ chồng cần ghi tên ai?","Khi đăng ký quyền sở hữu tài sản chung, vợ chồng cần lưu ý gì về thông tin trên giấy chứng nhận?","Trong trường hợp tài sản chung cần đăng ký, thông tin của vợ chồng được ghi trên giấy tờ ra sao?",34,3,"Giấy chứng nhận quyền sở hữu hoặc quyền sử dụng tài sản chung phải ghi tên cả hai vợ chồng, trừ khi hai bên có thỏa thuận khác."
"Nếu giấy chứng nhận quyền sở hữu tài sản chỉ đứng tên một người, giao dịch liên quan sẽ được xử lý như thế nào?","Khi giấy chứng nhận tài sản chỉ ghi tên vợ hoặc chồng, các giao dịch liên quan được thực hiện ra sao?","Nếu một bên đứng tên trên giấy chứng nhận tài sản chung, việc giao dịch tài sản đó sẽ thế nào?","Trong trường hợp chỉ một người đứng tên tài sản, khi xảy ra tranh chấp sẽ giải quyết thế nào?",34,3,"Nếu giấy chứng nhận quyền sở hữu hoặc quyền sử dụng tài sản chỉ ghi tên một bên, các giao dịch liên quan sẽ tuân theo quy định pháp luật. Nếu xảy ra tranh chấp, tài sản đó được xử lý theo nguyên tắc tài sản chung trừ khi có chứng cứ chứng minh là tài sản riêng."
Việc sử dụng và quản lý tài sản chung giữa vợ chồng được thực hiện như thế nào?,Vợ chồng cần làm gì để sử dụng và quản lý tài sản chung?,"Khi sử dụng tài sản chung, vợ chồng có cần thỏa thuận không?",Việc chiếm hữu và sử dụng tài sản chung của vợ chồng được tiến hành ra sao?,35,3,"Việc chiếm hữu, sử dụng tài sản chung được thực hiện theo sự thỏa thuận giữa vợ và chồng."
